Uniq Id,Selling Price,Item Sold,Product Name,Product Url,Category
cc90c87b5dff698ab30068b97ea64730,$15.99,3704,White Mountain Puzzles Gamepieces - 1000Piece Jigsaw Puzzle,https://www.amazon.com/White-Mountain-Puzzles-Game-Pieces/dp/B017LXQ8JA?cm1=tx&cd1=pp&ref=97bb5060a9ce78c751758c731159b11f&did=e5301df7ea315e1fb35b78300c6987c4,Toys & Games | Puzzles | Jigsaw Puzzles
a2fe0812cb054d7c6aac5c53906d0214,$23.96,1542,L.O.L. Surprise! Indoor/Outdoor Pop-Up Play Tent with Fold-Up Door,https://www.amazon.com/L-L-Surprise-Outdoor-Fold-Up/dp/B07PNRH9QR?cm1=tx&cd1=pp&ref=d4a86f34ec50d3a2e6ef21fb5b97cd04&did=ecf0af04afa56eda9791f7dea2df3172,Home & Kitchen | Home Décor | Kids' Room Décor
7d94a6f12d36464044b440b46aaee711,$29.98,3143,"Walthers, Inc. Allied Rail Rebuilders Kit, 5-1/2 X 5-5/8 x 3-1/2\" 13.7 X 14 X 8.7cm",https://www.amazon.com/Walthers-Inc-Allied-Rebuilders-8-7cm/dp/B005TYD9VE?cm1=tx&cd1=pp&ref=7c87e9267a60ea89d6d654d3deab3a24&did=066e19014ea3a4850238856b8cdbb915,Toys & Games | Hobbies | Trains & Accessories | Accessories | Buildings & Structures
3dbaa6dbe6cacf760072757c433c172d,$10.99,4252,Rubie's Hula Girl Pet Costume,https://www.amazon.com/Rubies-Hula-Girl-Costume-Medium/dp/B00JSMVKVE?cm1=tx&cd1=pp&ref=a940a96d52d84ba10dc8403e0c6ea4f4&did=10ea2d83aa81a9e1620b88d47b5f5590,Toys & Games | Party Supplies
bdaaeb8ad04e9aa6af0c701cf047a7d1,$109.99,4359,Joe Rocket Men's Big Bang 2.0 Boot Brown US 9,https://www.amazon.com/Joe-Rocket-Mens-Bang-Brown/dp/B07HYJX2KL?cm1=tx&cd1=pp&ref=b43f96f227e2b663acbb1d49aae1ba9e&did=16c6f6cd2f2a6a632d20e696fda151bf,Toys & Games | Hobbies | Rockets
3153355f1ec7215f0ada3901b7c5cbc9,$11.00,1276,"Loaded Questions Party - An Epic Party Game of Fun Questions, Personal Answers and Instant Laughter",https://www.amazon.com/Loaded-Questions-Party-Personal-Laughter/dp/B00U5P29G8?cm1=tx&cd1=pp&ref=c0b4734bba8c8aa910de14110f04cda1&did=996a3b2a566ee77700cf9b240cb3ff6d,Toys & Games | Games & Accessories | Board Games
ad2784ef6aa8ab43237430f2b4124faf,$4.94,712,"Barbie Ken Fashions, Hawaiian",https://www.amazon.com/Barbie-FXJ39-Ken-Fashions-Hawaiian/dp/B07HR99GC3?cm1=tx&cd1=pp&ref=3d7ce98c8f511f50a04935c3aefbb65e&did=ef913c3d30c8160b76d9607549172240,Toys & Games | Dolls & Accessories | Dolls
ac1bb03f844d3fad12250e4bf86f78ff,$4.07,1126,"Amscam 121023 Banner, 4 3/4' x 6 1/4\", Blue",https://www.amazon.com/Its-Large-Foil-Letter-Banner/dp/B00BFXA5SS?cm1=tx&cd1=pp&ref=feeefe9c604fc9524b03b49dcdcae4fa&did=e9ffff6c103ba6f34dba52168d318512,Toys & Games | Party Supplies | Balloons
09c519a509d1a5cba86e7a7bc6984c78,$14.99,4279,"MightySkins Skin Compatible with Parrot Bebop Quadcopter Drone – Dope | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA",https://www.amazon.com/MightySkins-Parrot-Bebop-Quadcopter-Drone/dp/B0759Y2B7B?cm1=tx&cd1=pp&ref=91cac0f27bca3adca10818bfc6a47bf4&did=8ecb3f013850abeaef50215e48b95771,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Quadcopters & Multirotors
029e029e980b214d01d9be662618569d,$26.98,4207,"Scuba Choice Scuba Diving 350PSI Low Pressure LP Hose for Air 2 BCD, 26\"",https://www.amazon.com/Scuba-Choice-Diving-350PSI-Pressure/dp/B00C13OZ3M?cm1=tx&cd1=pp&ref=65a1e998373de4e21d59e6b39656d2d3&did=a502e0e6980f53f156d92145b8e282c6,Toys & Games | Games & Accessories | Game Accessories
6b1f28ec75b128a3828858336ac1a6fd,$24.99 $24.99,3013,"Trademark Fine Art Ferrari 208 GTB Turbo Watercolor by NAXART, 22x32, Multiple",https://www.amazon.com/Trademark-Fine-Art-Watercolor-Multiple/dp/B07ZGDWV7C?cm1=tx&cd1=pp&ref=adb56f662739b371843cd49524b6762f&did=be72bcabb8d3749e7b3257c2533a552e,Toys & Games | Play Vehicles | Die-Cast Vehicles
149450eb5f4f1b06eb5b2ecd026cd277,$11.19,1361,Disguise Rapunzel Deluxe Child Tiara-,https://www.amazon.com/Rapunzel-Deluxe-Disney-Princess-Tangled/dp/B01BVF67Z4?cm1=tx&cd1=pp&ref=f4420c261274bd90a123c86f40a5d520&did=704f81de8e9eb2c6b664ec2f58fd747a,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Accessories"
9fb960e2a02cd1e620da4da8c4ca98a5,$9.99,3276,"Nature Bound NB528 Pop Up Critter Catcher Habitat Kit with Carabiner Clip & Zipper Lid, One Size, Green",https://www.amazon.com/Nature-Bound-NB528-Critter-Carabiner/dp/B01BMSFEEA?cm1=tx&cd1=pp&ref=628b4865fad1ac58fb5e165a5d8e30a8&did=c0a4d8f74a494a8d70fabfa024ff7f20,Toys & Games | Learning & Education | Science Kits & Toys
